date,commodity,price_modal
2025-04-20,Tomato,1770.3030303030303
2025-04-21,Tomato,1771.8562874251497
2025-04-22,Tomato,1737.9518072289156
2025-04-23,Tomato,1732.934131736527
2025-04-24,Tomato,1738.3233532934132
2025-04-25,Tomato,1725.748502994012
2025-04-26,Tomato,1654.491017964072
2025-04-27,Tomato,1661.6766467065868
2025-04-28,Tomato,1662.2754491017963
2025-04-29,Tomato,1666.4670658682635
2025-04-30,Tomato,1667.6646706586826
2025-05-01,Tomato,1655.688622754491
2025-05-02,Tomato,1644.578313253012
2025-05-03,Tomato,1617.3652694610778
2025-05-04,Tomato,1621.556886227545
2025-05-05,Tomato,1619.7604790419161
2025-05-06,Tomato,1596.987951807229
2025-05-07,Tomato,1576.6467065868264
2025-05-08,Tomato,1564.6706586826347
2025-05-09,Tomato,1539.7590361445782
2025-05-11,Tomato,1553.2934131736527
2025-05-12,Tomato,1673.2919254658384
2025-05-13,Tomato,1620.3592814371257
2025-05-14,Tomato,1640.3614457831325
2025-05-15,Tomato,1588.0239520958085
2025-05-16,Tomato,1570.6586826347304
2025-05-17,Tomato,1570.059880239521
2025-05-18,Tomato,1572.7272727272727
2025-05-19,Tomato,1562.874251497006
2025-05-20,Tomato,1585.0299401197606
2025-05-21,Tomato,1616.1676646706587
2025-05-22,Tomato,1659.8802395209582
2025-05-23,Tomato,1633.7349397590363
2025-05-24,Tomato,1640.7185628742516
2025-05-25,Tomato,1704.7904191616767
2025-05-26,Tomato,1654.491017964072
2025-05-27,Tomato,1662.874251497006
2025-05-28,Tomato,1660.2409638554218
2025-05-29,Tomato,1627.5449101796407
2025-05-30,Tomato,1595.8083832335328
2025-05-31,Tomato,1612.0481927710844
2025-06-01,Tomato,1591.6167664670659
2025-06-02,Tomato,1608.9820359281437
2025-06-03,Tomato,1761.6766467065868
2025-06-04,Tomato,1986.2275449101796
2025-06-05,Tomato,2058.682634730539
2025-06-06,Tomato,2077.3809523809523
2025-06-07,Tomato,2027.1084337349398
2025-06-08,Tomato,2023.2142857142858
2025-06-09,Tomato,2214.9700598802397
2025-06-11,Tomato,2562.0481927710844
2025-06-12,Tomato,2522.0238095238096
2025-06-13,Tomato,2480.9523809523807
2025-06-14,Tomato,2432.7380952380954
2025-06-15,Tomato,2385.1190476190477
2025-06-16,Tomato,2270.2380952380954
2025-06-17,Tomato,2200.595238095238
2025-06-18,Tomato,2263.690476190476
2025-06-19,Tomato,2286.309523809524
2025-06-20,Tomato,2256.5476190476193
2025-06-21,Tomato,2214.285714285714
2025-06-22,Tomato,2247.590361445783
2025-06-23,Tomato,2335.1190476190477
2025-06-24,Tomato,2528.5714285714284
2025-06-25,Tomato,2691.0714285714284
2025-06-26,Tomato,2643.11377245509
2025-06-28,Tomato,2564.670658682635
2025-06-29,Tomato,2645.1807228915663
2025-06-30,Tomato,2773.809523809524
2025-07-01,Tomato,2984.6153846153848
2025-07-02,Tomato,3447.337278106509
2025-07-03,Tomato,3455.9523809523807
2025-07-04,Tomato,3472.189349112426
