date,commodity,price_modal
2025-04-08,Maize,2720.0
2025-04-09,Maize,2789.4736842105262
2025-04-10,Maize,2733.3333333333335
2025-04-11,Maize,2712.1951219512193
2025-04-12,Maize,2758.5365853658536
2025-04-13,Maize,2738.095238095238
2025-04-14,Maize,2817.0731707317073
2025-04-15,Maize,2758.5365853658536
2025-04-16,Maize,2831.5789473684213
2025-04-17,Maize,2779.4117647058824
2025-04-18,Maize,2727.777777777778
2025-04-19,Maize,2730.769230769231
2025-04-20,Maize,2740.5405405405404
2025-04-21,Maize,2702.7027027027025
2025-04-22,Maize,2717.948717948718
2025-04-23,Maize,2759.4594594594596
2025-04-24,Maize,2729.7297297297296
2025-04-25,Maize,2743.2432432432433
2025-04-26,Maize,2710.25641025641
2025-04-27,Maize,2748.8372093023254
2025-04-28,Maize,2717.948717948718
2025-04-29,Maize,2743.5897435897436
2025-04-30,Maize,2808.108108108108
2025-05-01,Maize,2741.176470588235
2025-05-02,Maize,2751.2820512820513
2025-05-03,Maize,2742.1052631578946
2025-05-04,Maize,2840.5405405405404
2025-05-05,Maize,2769.230769230769
2025-05-06,Maize,2751.3513513513512
2025-05-07,Maize,2790.3225806451615
2025-05-08,Maize,2761.764705882353
2025-05-09,Maize,2785.0
2025-05-11,Maize,2733.3333333333335
2025-05-12,Maize,2758.823529411765
2025-05-13,Maize,2864.864864864865
2025-05-14,Maize,2813.8888888888887
2025-05-15,Maize,2766.6666666666665
2025-05-16,Maize,2719.4444444444443
2025-05-17,Maize,2725.641025641026
2025-05-18,Maize,2725.641025641026
2025-05-19,Maize,2757.8947368421054
2025-05-20,Maize,2725.0
2025-05-21,Maize,2771.4285714285716
2025-05-22,Maize,2802.8571428571427
2025-05-23,Maize,2775.0
2025-05-24,Maize,2808.108108108108
2025-05-25,Maize,2760.9756097560976
2025-05-26,Maize,2800.0
2025-05-27,Maize,2851.4285714285716
2025-05-28,Maize,2810.810810810811
2025-05-29,Maize,2794.871794871795
2025-05-30,Maize,2822.5
2025-05-31,Maize,2875.675675675676
2025-06-01,Maize,2842.1052631578946
2025-06-02,Maize,2938.8888888888887
2025-06-03,Maize,2854.054054054054
2025-06-04,Maize,2897.0588235294117
2025-06-05,Maize,2845.714285714286
2025-06-06,Maize,2736.3636363636365
2025-06-07,Maize,2868.4210526315787
2025-06-08,Maize,2878.3783783783783
2025-06-09,Maize,2911.4285714285716
2025-06-11,Maize,2891.4285714285716
2025-06-12,Maize,2834.2105263157896
2025-06-13,Maize,2871.0526315789475
2025-06-14,Maize,2911.764705882353
2025-06-15,Maize,2883.3333333333335
2025-06-16,Maize,2950.0
2025-06-17,Maize,2880.0
2025-06-18,Maize,2865.714285714286
2025-06-19,Maize,2925.0
2025-06-20,Maize,2894.7368421052633
2025-06-21,Maize,2900.0
2025-06-22,Maize,2879.4871794871797
2025-06-23,Maize,2917.948717948718
2025-06-24,Maize,2966.6666666666665
2025-06-25,Maize,2948.6486486486488
2025-06-26,Maize,2905.714285714286
2025-06-28,Maize,2856.0975609756097
2025-06-29,Maize,2915.7894736842104
2025-06-30,Maize,2918.4210526315787
2025-07-01,Maize,2905.128205128205
2025-07-02,Maize,2905.8823529411766
2025-07-03,Maize,2863.8888888888887
2025-07-04,Maize,2866.6666666666665
2025-07-05,Maize,2882.5
2025-07-07,Maize,2860.0
2025-07-08,Maize,2852.9411764705883
2025-07-09,Maize,2861.1111111111113
2025-07-10,Maize,2777.777777777778
2025-07-11,Maize,2788.8888888888887
2025-07-12,Maize,2824.324324324324
2025-07-13,Maize,2871.7948717948716
2025-07-15,Maize,2866.6666666666665
2025-07-16,Maize,2836.1111111111113
2025-07-17,Maize,2800.0
2025-07-18,Maize,2878.048780487805
2025-07-19,Maize,2878.9473684210525
2025-07-21,Maize,2929.7297297297296
2025-07-22,Maize,2934.2105263157896
2025-07-23,Maize,2941.6666666666665
2025-07-24,Maize,2862.162162162162
2025-07-27,Maize,2879.4871794871797
2025-07-28,Maize,2892.682926829268
2025-07-29,Maize,2923.076923076923
2025-07-30,Maize,2850.0
2025-07-31,Maize,2827.777777777778
2025-08-01,Maize,2859.4594594594596
2025-08-02,Maize,2846.153846153846
2025-08-03,Maize,2913.5135135135133
2025-08-04,Maize,2878.3783783783783
2025-08-05,Maize,2892.1052631578946
2025-08-06,Maize,2875.0
2025-08-07,Maize,2922.8571428571427
2025-08-10,Maize,2858.974358974359
2025-08-11,Maize,2881.0810810810813
2025-08-12,Maize,2916.2162162162163
2025-08-13,Maize,2844.4444444444443
2025-08-15,Maize,2910.25641025641
2025-08-16,Maize,2940.0
2025-08-17,Maize,2953.6585365853657
2025-08-18,Maize,2935.897435897436
2025-08-19,Maize,3015.3846153846152
2025-08-20,Maize,2989.4736842105262
2025-08-21,Maize,2876.315789473684
2025-08-22,Maize,2857.5
2025-08-23,Maize,2914.6341463414633
2025-08-24,Maize,2951.1627906976746
2025-08-25,Maize,3019.512195121951
2025-08-26,Maize,2965.8536585365855
2025-08-27,Maize,2948.7179487179487
2025-08-28,Maize,2872.5
2025-08-30,Maize,2864.102564102564
2025-08-31,Maize,2902.5
2025-09-01,Maize,2930.0
2025-09-02,Maize,2853.846153846154
2025-09-03,Maize,2844.7368421052633
2025-09-04,Maize,2851.2195121951218
2025-09-05,Maize,2852.3809523809523
2025-09-06,Maize,2790.243902439024
2025-09-07,Maize,2828.5714285714284
2025-09-08,Maize,2830.5555555555557
2025-09-09,Maize,2878.3783783783783
2025-09-10,Maize,2751.2820512820513
2025-09-11,Maize,2742.1052631578946
2025-09-12,Maize,2826.190476190476
2025-09-13,Maize,2810.25641025641
2025-09-14,Maize,2841.4634146341464
2025-09-15,Maize,2848.7804878048782
2025-09-16,Maize,2862.5
2025-09-17,Maize,2786.842105263158
2025-09-18,Maize,2786.4864864864867
2025-09-19,Maize,2778.048780487805
2025-09-20,Maize,2760.0
2025-09-21,Maize,2839.0243902439024
2025-09-22,Maize,2894.871794871795
2025-09-23,Maize,2824.390243902439
2025-09-25,Maize,2839.0243902439024
2025-09-26,Maize,2821.0526315789475
2025-09-27,Maize,2774.358974358974
2025-09-28,Maize,2809.5238095238096
2025-09-29,Maize,2843.9024390243903
2025-09-30,Maize,2892.5
2025-10-02,Maize,2827.5
2025-10-03,Maize,2811.1111111111113
2025-10-05,Maize,2825.641025641026
2025-10-06,Maize,2900.0
2025-10-07,Maize,2905.128205128205
2025-10-08,Maize,2878.048780487805
2025-10-09,Maize,2874.358974358974
2025-10-10,Maize,2792.1052631578946
2025-10-12,Maize,2823.076923076923
2025-10-13,Maize,2900.0
2025-10-14,Maize,2772.222222222222
2025-10-15,Maize,2765.7894736842104
2025-10-16,Maize,2789.74358974359
2025-10-17,Maize,2795.0
2025-10-18,Maize,2738.4615384615386
2025-10-19,Maize,2862.8571428571427
2025-10-20,Maize,2888.8888888888887
2025-10-21,Maize,2912.9032258064517
2025-10-22,Maize,2827.2727272727275
2025-10-23,Maize,2851.4285714285716
2025-10-24,Maize,2825.714285714286
2025-10-26,Maize,2860.0
2025-10-27,Maize,2855.2631578947367
2025-10-28,Maize,2891.6666666666665
2025-10-29,Maize,2810.5263157894738
2025-10-30,Maize,2956.4102564102564
